url,headline,label
https://www.nbcnews.com/news/world/palestinian-president-mahmoud-abbas-cuts-security-ties-israel-over-west-n1211416,Palestinian president cuts security ties with Israel over West Bank annexation plans,news
https://www.nbcnews.com/politics/2024-election/facing-criticism-walled-harris-slowly-opens-door-media-interviews-rcna170152,"Facing criticism for being too walled off, Harris slowly opens the door to more media interviews ",politics
https://www.nbcnews.com/politics/2020-election/judge-says-mike-lindell-must-pay-5-million-man-won-prove-mike-wrong-ch-rcna139986,Judge says Mike Lindell must pay $5 million to man who won his 'Prove Mike Wrong' challenge,politics
https://www.nbcnews.com/news/world/india-kashmir-walla-press-freedom-rcna101126,India blocks independent news outlet in Kashmir,news
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-rafah-new-evacuations-al-mawasi-fighting-battles-rcna151792,Israel orders new evacuations in Rafah as it prepares to expand operations in Gaza's southernmost city,news
https://www.nbcnews.com/tech/social-media/x-brazil-ban-elon-musk-rcna169072,Brazil’s top court orders nationwide suspension of Elon Musk’s X,tech
https://www.nbcnews.com/news/world/israel-hezbollah-lebanon-biden-iran-rcna175452,U.S. support for Israel's campaign in Lebanon is 'limited' to Hezbollah,news
https://www.nbcnews.com/news/world/north-korean-troops-russia-readying-combat-ukraine-war-rcna176070,"North Korean special forces in Russia readying for combat in Ukraine war, South Korea says",news
https://www.nbcnews.com/politics/2024-election/ruben-gallego-kari-lake-square-sharp-edged-arizona-senate-debate-rcna174378,Ruben Gallego and Kari Lake square off in sharp-edged Arizona Senate debate,politics
https://www.nbcnews.com/news/us-news/milton-shreds-roof-tropicana-field-home-baseballs-tampa-bay-rays-rcna174808,"Milton shreds roof of Tropicana Field, home of baseball's Tampa Bay Rays",news
https://www.nbcnews.com/politics/2024-election/ron-desantis-signs-6-week-abortion-ban-law-florida-rcna78989,Ron DeSantis quietly signs Florida's 6-week abortion ban into law,politics
https://www.nbcnews.com/news/asian-america/dave-min-congress-racist-slurs-vandalism-signs-rcna175317,Police arrest man after Korean American candidate's campaign signs appear spray-painted with slurs,news
https://www.nbcnews.com/politics/white-house/biden-deliver-final-un-general-assembly-speech-global-turmoil-election-rcna172231,Biden to deliver final U.N. General Assembly speech amid global turmoil ,politics
https://www.nbcnews.com/politics/2024-election/scott-presler-conspiracy-theories-lara-trump-rnc-job-rcna144144,"Scott Presler, a conservative activist who has spread conspiracy theories, won't be getting an RNC job",politics
https://www.nbcnews.com/politics/justice-department/trump-republicans-jan-6-hostages-violence-capitol-police-rcna143888,Meet some of the violent Jan. 6 rioters Donald Trump keeps calling 'hostages',politics
https://www.nbcnews.com/investigations/police-roof-trump-shooter-butler-rally-never-spoke-secret-service-rcna172007,"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says",investigations
https://www.nbcnews.com/politics/justice-department/intel-community-escapes-major-criticism-jan-6-committee-missing-forese-rcna62628,Intel community escapes major criticism by Jan. 6 committee for missing 'foreseeable' Capitol violence,politics
https://www.nbcnews.com/pop-culture/celebrity/liam-paynes-cause-death-confirmed-autopsy-report-polytrauma-rcna176183,Liam Payne’s cause of death confirmed in autopsy report: What is polytrauma?,pop-culture
https://www.nbcnews.com/politics/poll-share-college-students-blaming-hamas-oct-7-attack-israel-declines-rcna149152,Share of college students blaming Hamas for Oct. 7 attack on Israel declines in new poll,politics
https://www.nbcnews.com/politics/justice-department/conservative-influencer-helped-steal-table-used-assault-officers-jan-6-rcna143908,"Conservative influencer helped steal a table used to assault officers on Jan. 6, FBI says",politics
https://www.nbcnews.com/news/world/teen-burnt-alive-israeli-strike-gaza-hospital-rcna175595,Teen recounts horror after his mom and brother were burned alive by Israeli strike on Gaza hospital,news
https://www.nbcnews.com/science/environment/hurricane-otis-rapid-intensification-climate-change-rcna122090,Hurricane Otis: How a tropical storm turned into a 'nightmare scenario' overnight,science
https://www.nbcnews.com/select/shopping/best-ice-cream-makers-ncna1306882,Expert tips for making the perfect scoop of ice cream at home,select
https://www.nbcnews.com/news/world/saudi-israel-normalization-closer-crown-prince-interview-fox-news-rcna111292,"‘Every day we get closer’ to normalization with Israel, Saudi crown prince says in rare interview ",news
https://www.nbcnews.com/tech/tech-news/states-are-rapidly-adopting-laws-regulating-political-deepfakes-rcna164578,States are rapidly adopting laws regulating political deepfakes,tech
https://www.nbcnews.com/news/world/2-wounded-new-jerusalem-attack-israeli-paramedics-say-rcna67996,"Palestinian gunman wounds 2 in Jerusalem, a day after 7 were killed",news
https://www.nbcnews.com/politics/justice-department/former-west-virginia-lawmaker-derrick-evans-sentenced-storming-capitol-rcna34329,'Derrick Evans is in the Capitol!' he yelled. Derrick Evans has now been sentenced for storming the Capitol.,politics
https://www.nbcnews.com/news/world/ukraine-coup-attempt-zelenskyy-hungary-viktor-orban-russia-war-rcna159909,"Coup attempt thwarted in Ukraine, Security Service says, as Hungary's Orbán arrives in Kyiv for talks",news
https://www.nbcnews.com/news/us-news/suspect-wadea-al-fayoume-death-was-obsessed-israel-hamas-war-prosecuto-rcna120589,"Suspect in death of 6-year-old Palestinian boy was obsessed with Israel-Hamas war, prosecutors say",news
https://www.nbcnews.com/select/shopping/womens-walking-shoes-amazon-ncna1302556,3 things to look for in comfortable walking shoes — plus the best pairs we’ve found on Amazon,select
https://www.nbcnews.com/select/shopping/best-ergonomic-office-chair-ncna1231359,Poor posture has increased since the pandemic – these ergonomic chairs can help,select
https://www.nbcnews.com/news/world/misinformation-israel-hamas-spreading-social-media-rcna119345,Misinformation about Israel and Hamas is spreading on social media,news
https://www.nbcnews.com/health/health-news/covid-summer-wave-rcna158638,The Covid summer wave is here,health
https://www.nbcnews.com/tech/tech-news/bluesky-social-twitter-rival-jack-dorsey-what-to-know-rcna81972,"What to know about Bluesky, the Twitter alternative that some celebrities and journalists are joining",tech
https://www.nbcnews.com/select/shopping/best-hiking-boots-shoes-ncna1269670,Experts explain when it’s time to replace your hiking boots,select
https://www.nbcnews.com/politics/donald-trump/judge-denies-special-counsel-request-impose-gag-order-trump-false-clai-rcna154340,Judge denies special counsel's request to impose gag order on Trump over false claim about FBI raid,politics
https://www.nbcnews.com/news/crime-courts/us-crime-rate-still-dropping-says-fbi-rcna144100,"The U.S. crime rate is still dropping, FBI data shows",news
https://www.nbcnews.com/news/world/october-7-might-biggest-test-netanyahu-faced-yet-rcna122301,"Netanyahu has weathered many political storms, but the Oct. 7 attack is the strongest one yet",news
https://www.nbcnews.com/news/nbcblk/trump-stop-frisk-black-male-voters-rcna157084,Trump courts Black men as he pledges return to a policy that disproportionately targeted them,news
https://www.nbcnews.com/news/world/gaza-humanitarian-zones-smaller-than-manhattan-rcna167056,Gaza's 2.2 million people are confined to a humanitarian area smaller than Manhattan,news
https://www.nbcnews.com/news/latino/puerto-rico-sees-more-pain-little-progress-three-years-after-n1240513,"On Hurricane Maria's third anniversary, Puerto Rico sees more pain and little progress",news
https://www.nbcnews.com/investigations/secret-service-chief-makes-remarkable-admission-need-paradigm-shift-rcna171390,Secret Service chief makes remarkable admission: We need a ‘paradigm shift’,investigations
https://www.nbcnews.com/news/world/us-concerned-reports-north-korean-soldiers-fighting-for-russia-ukraine-rcna175640,"North Korean soldiers are training to fight for Russia, Ukraine says",news
https://www.nbcnews.com/news/world/hamas-leader-yahya-sinwar-israel-investigating-dead-rcna175892,"Sinwar, mastermind of Oct. 7 attacks, was long sought by Israeli forces",news
https://www.nbcnews.com/select/shopping/sneakers-for-wide-feet-rcna149878,"The best women's sneakers for wide feet, according to podiatrists",select
https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-election-live-updates-rcna174212,Election 2024: Harris goes on high-profile media blitz; Trump postpones town hall with RFK Jr.,politics
https://www.nbcnews.com/politics/trump-impeachment-inquiry/trump-rages-bolton-says-former-adviser-would-have-caused-world-n1125351,"Trump rages at Bolton, says former adviser would have caused 'World War Six'",politics
https://www.nbcnews.com/select/shopping/editors-favorite-products-march-rcna145578,27 March finds our editors can’t stop talking about,select
https://www.nbcnews.com/tech/internet/sextortion-yahoo-boys-snapchat-tiktok-teen-wizz-rcna134200,"Sextortion training materials found on TikTok, Instagram and YouTube, according to new report",tech
https://www.nbcnews.com/politics/congress/wife-jan-6-officer-died-riot-feels-duty-represent-hearings-rcna32883,Wife of Jan. 6 officer who died after riot feels duty to represent him at hearings,politics
https://www.nbcnews.com/news/world/netanyahu-arrest-warrant-israel-hamas-war-icc-rcna149743,ICC prosecutor applies for arrest warrants for Netanyahu and Hamas leader Sinwar,news
https://www.nbcnews.com/politics/congress/senate-republicans-knife-bipartisan-border-security-bill-declaring-dea-rcna137572,"Senate Republicans knife bipartisan border security bill, declaring it dead",politics
https://www.nbcnews.com/news/world/russia-ukraine-prisoner-exchange-rcna171138,"Russia, Ukraine exchange 206 prisoners in second swap in two days ",news
https://www.nbcnews.com/news/world/prigozhin-plane-crash-what-we-know-video-flight-radar-rcna101557,"Videos, flight data show plane crash believed to have killed Prigozhin",news
https://www.nbcnews.com/politics/congress/house-leaves-town-september-little-show-voters-rcna163638,House leaves town until September with little to show voters,politics
https://www.nbcnews.com/select/shopping/grace-and-stella-eye-masks-rcna158309,Our editors' go-to eye masks are 57% off during Prime Day,select
https://www.nbcnews.com/select/shopping/best-products-treat-sunburn-ncna1272746,Dermatologists are begging you to stop peeling your sunburn — here’s what to do instead,select
https://www.nbcnews.com/news/world/north-korea-launches-icbm-threatening-us-alleged-spy-flights-rcna93794,North Korea launches ICBM after threatening U.S. over alleged spy flights,news
https://www.nbcnews.com/news/world/floods-casualties-torrential-rain-central-europe-rcna171187,Floods claim two more casualties as torrential rain batters central Europe ,news
https://www.nbcnews.com/news/world/full-transcript-read-lester-holts-interview-iranian-president-ebrahim-rcna104913,Full Transcript: Read Lester Holt’s interview with Iranian President Ebrahim Raisi,news
https://www.nbcnews.com/politics/donald-trump/stormy-daniels-must-pay-300k-donald-trump-losing-defamation-case-appea-rcna21002,Stormy Daniels must pay $300k to Donald Trump after losing defamation case appeal,politics
https://www.nbcnews.com/select/shopping/best-fathers-day-grilling-gifts-ncna1214766,Gifts for father figures who love to grill,select
https://www.nbcnews.com/politics/congress/speaker-johnson-trump-allies-tried-overturn-2020-election-roll-new-vot-rcna151256,Speaker Mike Johnson and Trump allies who tried to overturn the 2020 election roll out voting 'integrity' bill,politics
https://www.nbcnews.com/politics/politics-news/nevada-gop-governor-signs-new-abortion-protections-law-rcna87022,Nevada governor signs new abortion protections into law,politics
https://www.nbcnews.com/news/world/israel-hostage-rescue-cease-fire-deal-netanyahu-sinwar-rcna156250,Hostage rescue complicates U.S. push for a cease-fire deal,news
https://www.nbcnews.com/select/shopping/target-circle-loyalty-program-ncna1301043,Target Circle Week is around the corner: Here’s how to get the best deals,select
https://www.nbcnews.com/news/world/israels-knesset-votes-overwhelmingly-palestinian-statehood-netanyahu-p-rcna162466,Israel's Knesset votes overwhelmingly against Palestinian statehood as Netanyahu prepares for U.S. visit,news
https://www.nbcnews.com/politics/donald-trump/trump-says-wants-make-ivf-treatments-paid-government-insurance-compani-rcna168804,Trump says he wants to make IVF treatments paid for by government or insurance companies if elected,politics
https://www.nbcnews.com/politics/justice-department/man-sentenced-6-years-jan-6-assault-brian-sicknick-rcna67892,Man sentenced to over 6 years in Jan. 6 assault on Brian Sicknick,politics
https://www.nbcnews.com/news/world/donald-trump-vladimir-putin-covid-testing-devices-phone-calls-kremlin-rcna174632,Kremlin claims Trump sent Covid test machines to Putin,news
https://www.nbcnews.com/select/shopping/how-to-clean-coffee-maker-rcna156776,You should be cleaning your coffee maker at least once a month — here’s how to do it,select
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-tunnels-flooded-seawater-plan-hostages-rcna128486,Israel considers flooding Hamas tunnels as it pursues top leader thought to be hiding underground,news
https://www.nbcnews.com/select/shopping/bestselling-tech-products-2022-ncna1302175,Tech bestsellers: The most purchased products we covered in 2022,select
https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,Fact-checking the presidential debate between Trump and Harris,politics
https://www.nbcnews.com/select/shopping/5-best-pet-cameras-2023-rcna94672,Spy on your dogs and cats while you're gone with these pet cameras,select
https://www.nbcnews.com/politics/national-security/us-iran-indirect-talks-prisoner-exchange-uk-qatar-rcna70645,"U.S., Iran holding indirect talks on a possible prisoner exchange",politics
https://www.nbcnews.com/politics/justice-department/trump-supporter-bear-spray-police-jan-6-biden-ad-plea-guilty-rcna171804,Trump fan featured in Biden ad admits assaulting officers with bear spray on Jan. 6,politics
https://www.nbcnews.com/tech/social-media/trump-logan-paul-podcast-interview-video-youtube-rcna157193,Trump appears on YouTuber Logan Paul’s podcast in a bid for young voters,tech
https://www.nbcnews.com/news/world/rocket-attack-town-israeli-controlled-golan-heights-rcna163936,Rocket attack on town in Israeli-controlled Golan Heights kills 11; Netanyahu hurries home,news
https://www.nbcnews.com/news/world/israel-gaza-aid-letter-blinken-austin-warning-netanyahu-government-rcna175657,Stern U.S. letter prompts Israel to allow first aid into northern Gaza this month. Will it last?,news
https://www.nbcnews.com/select/shopping/best-pet-hair-removal-tools-ncna1266293,The best ways to keep your home free of pet hair,select
https://www.nbcnews.com/select/shopping/silk-pillowcases-sheets-bedding-ncna1235428,What dermatologists recommend when it comes to bedding and sheets,select
https://www.nbcnews.com/politics/2024-election/top-trump-vp-picks-2020-election-results-2024-outcome-rcna150872,Here's what top Trump VP picks say about the 2020 election results — and whether they'll accept the 2024 outcome,politics
https://www.nbcnews.com/politics/arizona-governor-signs-repeal-1864-abortion-ban-rcna150364,Arizona Gov. Katie Hobbs signs repeal of 1864 abortion ban,politics
https://www.nbcnews.com/news/world/gaza-death-toll-30000-israel-hamas-victory-or-quagmire-rcna140951,"As Gaza death toll tops 30,000, is Israel on the path to victory or quagmire?",news
https://www.nbcnews.com/nbc-out/out-politics-and-policy/ny-ballot-measure-abortion-transgender-culture-wars-rcna174845,How a N.Y. ballot measure became a battleground in the culture wars,nbc-out
https://www.nbcnews.com/news/world/israel-hamas-war-far-right-groups-tax-deductible-donations-aid-gaza-rcna162058,Far-right groups blocking Gaza aid receive tax-deductible gifts from U.S. and Israel,news
https://www.nbcnews.com/politics/2024-election/faced-unique-challenges-filling-potential-trump-cabinet-quiet-transiti-rcna171455,"Faced with the unique challenges of filling a potential Trump Cabinet, quiet transition work is underway",politics
https://www.nbcnews.com/politics/white-house/48-million-borrowers-1-million-public-service-student-debt-forgiven-bi-rcna175889,"4.8M borrowers — including 1M in public service — have had student debt forgiven, Biden admin says",politics
https://www.nbcnews.com/politics/2024-election/trumps-black-gop-allies-challenged-tense-discussion-rcna159246,Trump's Black GOP allies challenged during tense discussion tailored to Black men,politics
https://www.nbcnews.com/politics/donald-trump/judge-cannon-denies-another-motion-trump-dismiss-classified-documents-rcna156482,Judge Aileen Cannon denies another Trump motion to dismiss classified documents case,politics
https://www.nbcnews.com/news/world/anniversary-mass-protests-irans-leader-expresses-no-regrets-threatens-rcna104621,"Before anniversary of mass protests, Iran’s leader expresses no regrets",news
https://www.nbcnews.com/news/world/can-israel-take-out-tunnels-hamas-uses-move-fighters-weapons-rcna120315,Can Israel take out the tunnels Hamas uses to move fighters and weapons?,news
https://www.nbcnews.com/politics/congress/key-capitol-security-officials-be-grilled-about-what-went-wrong-n1258530,Capitol security officials blame poor intelligence — and one another — for the Jan. 6 riot,politics
https://www.nbcnews.com/politics/congress/top-meadows-aide-cassidy-hutchinson-testify-jan-6-hearing-rcna35633,Top Meadows aide Cassidy Hutchinson to testify at Jan. 6 hearing,politics
https://www.nbcnews.com/news/world/israel-stand-alone-netanyahu-biden-rafah-weapons-hamas-rcna151608,U.S. still sending some weapons to Israel despite Biden's Rafah warning,news
https://www.nbcnews.com/tech/internet/dc-studio-indictment-russia-funded-media-outlet-seeded-propaganda-us-rcna169571,From a D.C. studio to an indictment: How a Russia-funded media outlet seeded propaganda in the U.S.,tech
https://www.nbcnews.com/news/world/israel-hamas-cease-fire-close-goal-line-blinken-rcna162823,"Israel-Hamas cease-fire close to the goal line, Blinken says ",news
https://www.nbcnews.com/politics/justice-department/jan-6-participant-arrested-hours-long-standoff-fbi-rcna63035,Jan. 6 participant arrested after hourslong standoff with the FBI,politics
https://www.nbcnews.com/politics/congress/sen-ted-cruz-comes-under-fire-after-photos-purportedly-show-n1258249,'Obviously a mistake': Sen. Ted Cruz says he regrets going to Cancún while Texans froze,politics
https://www.nbcnews.com/tech/internet/lieutenant-dan-tampa-florida-hurricane-milton-boat-mayor-cam-gofundme-rcna174647,A Florida man riding out Hurricane Milton on his boat alarms TikTok and local officials,tech
https://www.nbcnews.com/politics/trump-impeachment-inquiry/gop-sen-murkowski-says-she-will-vote-against-witnesses-calls-n1127381,"GOP Sen. Murkowski says she will vote against witnesses, calls impeachment articles 'rushed and flawed'",politics
https://www.nbcnews.com/news/us-news/easy-money-how-international-scam-artists-pulled-epic-theft-covid-n1276789,‘Easy money’: How international scam artists pulled off an epic theft of Covid benefits,news
https://www.nbcnews.com/news/clippers-star-kawhi-leonard-reportedly-indefinitely-knee-inflamaation-rcna175999,Clippers star Kawhi Leonard reportedly out indefinitely with knee inflammation,news
https://www.nbcnews.com/select/shopping/best-skin-care-routine-rcna105133,"This is the right order to apply all your skin care products, according to derms",select
https://www.nbcnews.com/politics/politics-news/secret-service-director-kimberly-cheatle-expected-tell-house-hearing-a-rcna163010,House committee skewers Secret Service director for not answering major questions on Trump assassination attempt,politics
https://www.nbcnews.com/select/shopping/best-korean-beauty-products-ncna1274400,Korean skin care has been trending – here's how to build the perfect routine,select
https://www.nbcnews.com/politics/2024-election/nikki-haley-ends-presidential-campaign-trump-gop-primary-rcna134811,"Nikki Haley ends presidential campaign with 'no regrets,' ceding GOP nomination to Trump",politics
https://www.nbcnews.com/news/world/israel-airstrikes-hit-gaza-after-rocket-attacks-clashes-intensify-jerusalem-n1265180,Israel airstrikes hit Gaza after rocket attacks,news
https://www.nbcnews.com/news/world/israel-hamas-war-benny-gantz-benjamin-netanyahu-early-election-rcna154654,Netanyahu opponent and war Cabinet member's party tries to force early Israel election,news
https://www.nbcnews.com/politics/congress/schumer-good-chance-avoid-government-shutdown-johnson-rcna172148,Mike Johnson announces vote on bill to avoid government shutdown,politics
https://www.nbcnews.com/news/world/palestinians-shoot-4-israelis-spurring-west-bank-revenge-attacks-rcna90316,"Palestinians fatally shoot 4 Israelis, spurring West Bank revenge attacks ",news
https://www.nbcnews.com/select/shopping/best-vitamin-c-serums-ncna1262849,This vitamin C serum is the gold standard according to experts (but warning it smells like bacon water),select
https://www.nbcnews.com/politics/donald-trump/federal-appeals-court-upholds-narrows-gag-order-trumps-dc-election-int-rcna128778,Federal appeals court upholds but narrows the gag order in Trump's D.C. election interference case,politics
https://www.nbcnews.com/politics/politics-news/health-care-fraudster-philip-esformes-latest-trump-clemency-recipient-rcna175681,Health care fraudster Philip Esformes is latest Trump clemency recipient to be arrested ,politics
https://www.nbcnews.com/news/latino/kamala-harris-latino-voters-whatsapp-channel-rcna167176,Harris campaign launches WhatsApp channel aimed at bilingual Latino voters,news
https://www.nbcnews.com/select/shopping/best-under-bed-storage-ncna1263210,Need more storage? Here's how to best utilize the space under your bed,select
https://www.nbcnews.com/select/shopping/what-to-shop-4th-of-july-rcna158877,Amazon Prime Day v.s. 4th of July: What are the best deals to shop?,select
https://www.nbcnews.com/politics/congress/sen-lindsey-grahams-phone-investigated-potential-hack-rcna150507,Sen. Lindsey Graham's phone being investigated for potential hack,politics
https://www.nbcnews.com/politics/justice-department/trump-supporter-charged-firing-gun-jan-6-capitol-attack-rcna142538,Trump supporter charged with firing a gun during the Jan. 6 Capitol attack,politics
https://www.nbcnews.com/news/us-news/accused-atlanta-area-spa-shooter-pleads-not-guilty-killing-4-n1280232,Atlanta-area spa shooter convicted in 4 deaths pleads not guilty to 4 more killings on the same day,news
https://www.nbcnews.com/politics/elections/chuck-todd-re-milwaukee-rcna162452,Chuck Todd: Why we're in Milwaukee,politics
https://www.nbcnews.com/select/shopping/best-nintendo-switch-multiplayer-games-ncna1296017,The best expert-recommended multiplayer Nintendo Switch games,select
https://www.nbcnews.com/think/opinion/israel-violence-al-aqsa-protests-palestinian-rockets-helps-netanyahu-hamas-ncna1266890,Opinion | The real reason the cycle of Israeli-Palestinian violence started again,think
https://www.nbcnews.com/politics/white-house/biden-cancels-nearly-6-billion-student-debt-78k-public-service-workers-rcna144378,Biden cancels nearly $6 billion in student debt for 78K public service workers,politics
https://www.nbcnews.com/select/shopping/bestselling-amazon-kitchen-gadgets-ncna1303057,31+ Amazon kitchen gadgets make cooking more convenient — all under $50,select
https://www.nbcnews.com/politics/donald-trump/trump-vows-free-jan-6-defendants-one-first-acts-elected-rcna142894,Trump vows to 'free' Jan. 6 defendants as one of his first acts if elected,politics
https://www.nbcnews.com/politics/national-security/u-s-officially-points-finger-saudi-crown-prince-mohammed-bin-n1258987,U.S. officially points finger at Saudi crown prince for Khashoggi killing,politics
https://www.nbcnews.com/tech/instagram-launches-sleep-notifications-teens-rcna134468,Instagram will use 'nudges' to start suggesting teens log off at night,tech
https://www.nbcnews.com/news/latino/displaced-earthquake-puerto-ricans-cope-constant-aftershocks-uncertainty-n1116706,Aftershocks rattle Puerto Rico as islanders confront new crisis,news
https://www.nbcnews.com/politics/white-house/trump-announces-aid-puerto-rico-infusing-politics-apparent-play-florida-n1240491,"Trump announces aid for Puerto Rico, infusing politics in an apparent play for Florida voters",politics
https://www.nbcnews.com/politics/joe-biden/biden-says-not-surprised-judges-specious-decision-toss-trump-documents-rcna162000,Biden says he's 'not surprised' by judge's 'specious' decision to toss Trump documents case,politics
https://www.nbcnews.com/select/shopping/best-grocery-delivery-services-ncna1297967,How a delivery service could actually help you save money on groceries,select
https://www.nbcnews.com/politics/2024-election/trump-911-laura-loomer-conspiracy-theorist-rcna170743,Trump attends 9/11 event with a far-right activist who pushed a conspiracy theory about the tragedy,politics
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-netanyahu-biden-idf-hezbollah-lebanon-gaza-rcna174629,Israel-Iran: Netanyahu and Biden talk for the first time since August; Israel warns Lebanon of destruction like Gaza's,news
https://www.nbcnews.com/news/world/israel-hamas-ceasefire-holds-gaza-s-children-trauma-remains-n1268249,The bombing has ended but children in Gaza and Israel face trauma,news
https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change",politics
https://www.nbcnews.com/select/shopping/best-mattresses-side-sleepers-rcna163394,Are you a side sleeper? Here’s what experts say to look for in a mattress,select
https://www.nbcnews.com/politics/2024-election/elon-musk-nearly-75-million-trump-super-pac-rcna175639,Elon Musk has given nearly $75 million to his pro-Trump super PAC,politics
https://www.nbcnews.com/news/world/violence-between-israel-hamas-shows-no-sign-slowing-n1267055,"More than 70 dead as violence escalates between Israel, Hamas",news
https://www.nbcnews.com/news/asian-america/anti-asian-hate-crimes-increased-nearly-150-2020-mostly-n-n1260264,"Anti-Asian hate crimes increased by nearly 150% in 2020, mostly in N.Y. and L.A., new report says",news
https://www.nbcnews.com/tech/misinformation/kamala-harris-deepfake-shared-musk-sparks-free-speech-debate-rcna164119,How Elon Musk and a Kamala Harris deepfake ad sparked a debate about free speech and parody,tech
https://www.nbcnews.com/news/world/palestinians-israeli-troops-kill-9-west-bank-raid-rcna67578,Palestinians say Israeli troops kill 10 in West Bank violence ,news
https://www.nbcnews.com/select/shopping/how-maintain-knotless-braids-ncna1305048,"The seven essential steps to maintaining your braids, according to experts",select
https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,"Russian money was funneled to right-wing creators through a pro-Trump media outlet, prosecutors say ",politics
https://www.nbcnews.com/select/shopping/best-vacuums-pet-hair-ncna1304554,Every pet owner should own one of these vacuums to keep your home fur free,select
https://www.nbcnews.com/news/world/israeli-bodies-found-in-gaza-rcna169125,"Six hostages, including Israeli American Hersh Goldberg-Polin, found dead in Gaza",news
https://www.nbcnews.com/news/world/north-korea-tested-new-hypersonic-intermediate-range-missile-rcna146152,North Korea says it tested a new hypersonic intermediate-range missile that uses solid propellants,news
https://www.nbcnews.com/news/world/israel-hamas-war-hezbollah-lebanon-attacks-haifa-west-bank-al-jazeera-rcna172130,Israel and Hezbollah exchange heavy fire as fears of war mount ,news
https://www.nbcnews.com/select/shopping/best-single-serve-coffee-makers-ncna1281365,How to shop for single-serve coffee makers,select
https://www.nbcnews.com/news/us-news/rapper-charged-coronavirus-benefit-fraud-after-boasting-song-about-benefit-n1243844,Rapper charged with coronavirus benefit fraud after boasting in song about benefit fraud,news
https://www.nbcnews.com/news/world/cats-freedom-women-afghanistan-meryl-streep-says-rcna172391,"Cats have more freedom than women in Afghanistan, Meryl Streep says",news
https://www.nbcnews.com/news/world/hostages-released-hamas-israel-ceasefire-deal-thai-captives-egypt-rcna126380,24 hostages are released as Israel-Hamas deal pauses Gaza fighting,news
https://www.nbcnews.com/select/shopping/smart-tv-buying-guide-ncna1092911,What to look for when shopping for a smart TV,select
https://www.nbcnews.com/news/latino/6-5-quake-strikes-puerto-rico-amid-heavy-seismic-activity-n1111666,State of emergency in Puerto Rico after deadly earthquake,news
https://www.nbcnews.com/news/nbcblk/minnesota-timberwolves-star-karl-anthony-towns-mother-dies-due-complications-n1183691,Minnesota Timberwolves star Karl-Anthony Towns’ mother dies due to complications from COVID-19,news
https://www.nbcnews.com/politics/2024-election/democrats-are-nervous-harris-may-ok-trump-pleased-rcna175257,Democrats are nervous — and Kamala Harris may be OK with that ,politics
https://www.nbcnews.com/news/world/israel-hamas-war-rafah-destroyed-tunnels-idf-visit-cease-fire-talks-rcna160651,Devastated Rafah a ghost town as cease-fire and hostage release talks go on,news
https://www.nbcnews.com/politics/justice-department/trump-fan-assaulted-officers-hockey-stick-jan-6-sentenced-prison-rcna140969,Trump fan who assaulted officers with a hockey stick on Jan. 6 is sentenced to prison,politics
https://www.nbcnews.com/news/world/kim-jong-un-vladimir-putin-meeting-russia-rcna104775,Kim and Putin meet at Russian spaceport for possible arms talks,news
https://www.nbcnews.com/news/mideast/potential-al-qaeda-resurgence-afghanistan-worries-u-s-officials-n1276614,Potential Al Qaeda resurgence in Afghanistan worries U.S. officials,news
https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-relief-hostage-release-gaza-border-set-o-rcna121527,First aid crosses into Gaza from Egypt,news
https://www.nbcnews.com/select/shopping/best-wellness-awards-products-2024-rcna145182,Our staff tested hundreds of wellness products — these are the best,select
https://www.nbcnews.com/select/shopping/best-digital-photo-frames-ncna1285876,"The best digital photo frames and smart art displays, according to a tech expert",select
https://www.nbcnews.com/politics/congress/retired-commander-oversaw-afghanistan-withdrawal-says-alone-bears-resp-rcna144094,Retired commander who oversaw Afghanistan withdrawal says he alone bears responsibility for airport attack ,politics
https://www.nbcnews.com/select/shopping/best-low-maintenance-plants-ncna1276969,Kill it at gardening without killing your plants—the best low-effort plants,select
https://www.nbcnews.com/politics/politics-news/secret-service-nearly-100b-stolen-pandemic-relief-funds-n1286430,Secret Service: Nearly $100B stolen in pandemic relief funds,politics
https://www.nbcnews.com/select/shopping/best-wet-dog-food-ncna1304108,Is wet or dry food better for dogs? We asked vets,select
https://www.nbcnews.com/politics/biden-vowed-consequences-saudi-arabia-oil-production-cut-us-no-plans-f-rcna59799,Biden vowed 'consequences' for Saudi Arabia after oil production cut. But the U.S. has no plans to follow through.,politics
https://www.nbcnews.com/news/world/russia-china-vladimir-putin-xi-jingpin-ukraine-rcna152749,Putin concludes China trip by emphasizing ties with Russia,news
https://www.nbcnews.com/news/world/indias-alleged-interference-canada-was-horrific-mistake-trudeau-says-rcna175863,"India's alleged interference in Canada was 'a horrific mistake,' Trudeau says",news
